customerID,Recency,Frequency,Monetary,RFMGroup,segment,activity,actionableTip
17142.0,239,15,738.5204081632654,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17144.0,1,48,1255.829081632653,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17146.0,105,35,956.3520408163264,212.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17147.0,22,81,2186.9770408163263,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17148.0,51,9,159.28571428571428,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17152.0,194,14,2154.9744897959185,112.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17153.0,24,14,272.6785714285714,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17154.0,75,23,420.0765306122449,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17155.0,17,20,321.04591836734687,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17157.0,7,13,406.8877551020408,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17158.0,32,67,1616.0331632653063,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17159.0,21,101,1962.8571428571424,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17160.0,31,229,4487.283163265306,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17162.0,28,104,2188.0867346938776,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17163.0,21,5,373.85204081632656,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17164.0,32,144,3147.130102040816,333.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
17165.0,284,10,202.39795918367344,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17166.0,38,12,263.1887755102041,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17169.0,57,54,1066.0459183673472,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17171.0,289,16,286.875,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17172.0,78,15,405.3061224489796,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17173.0,5,86,4804.336734693878,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17174.0,217,4,76.40306122448979,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17175.0,44,63,1841.4413265306123,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17176.0,201,15,390.4719387755102,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17179.0,178,80,907.8954081632653,122.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17180.0,56,124,983.6989795918369,332.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
17181.0,57,21,107.65306122448978,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17183.0,7,72,4247.908163265306,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17186.0,46,2,183.6734693877551,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17187.0,226,10,260.1403061224489,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17188.0,11,83,3133.329081632653,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17189.0,106,60,489.47704081632656,221.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17190.0,58,18,318.545918367347,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17191.0,28,164,2019.8596938775509,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17193.0,35,32,2167.474489795918,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17194.0,273,29,334.97448979591826,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17197.0,29,29,1292.104591836735,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17198.0,23,43,535.9821428571428,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
